"ItemID","Description","Bottles_Per_Case","Cost_Amount_Per_Bottle","Total_Cost","Week1","Week2","Week3","Week4","Week5","Week6","Week7","Week8","Week9","Week10","Week11","Week12","Week13","Week14","Week15","Week16","Week17","Week18","Week19","Week20","Week21","Week22","Week23","Week24","Week25","Week26","Week27","Week28","Week29","Week30","Week31","Week32","Week33","Week34","Week35","Week36","Week37","Week38","Week39","Week40","Week41","Week42","Week43","Week44","Week45","Week46","Week47","Week48","Week49","Week50","Week51","Week52","Week53","Grand_Total"
44431,"APEROL 6/CS - 750ML",6,26.99,161.94,0,2,3,2,5,0,2,3,2,2,4,6,1,0,2,6,2,9,5,7,10,11,6,4,13,15,18,7,8,12,7,7,7,12,11,8,8,10,7,5,5,3,1,6,10,4,1,6,2,1,3,3,3,330
357026,"SCOTTY'S VODKA - 750ML",12,13.99,167.88,8,1,5,5,4,4,6,6,2,5,3,4,7,11,4,4,3,5,4,4,2,6,2,5,4,7,8,8,4,14,5,5,7,14,5,4,4,5,6,1,4,7,8,9,9,4,2,5,9,5,8,7,5,319
238564,"D'USSE VSOP COGNAC - 375ML",12,31.99,383.88,1,4,12,8,3,7,8,6,0,6,9,7,9,5,8,9,11,11,12,10,10,11,6,11,12,12,6,8,4,8,3,3,0,2,2,3,3,2,2,4,2,3,2,3,5,4,3,4,1,2,3,2,1,337
42244,"BACARDI RUM GOLD - 200ML",24,4.99,119.76,6,7,17,3,14,7,3,10,11,6,1,0,5,6,9,2,6,1,3,4,11,3,3,3,0,2,3,3,2,4,4,4,7,4,7,11,5,8,3,9,3,7,5,9,5,0,0,6,7,13,9,11,1,322
93505,"SAM ADAMS WINTERLAGER 4/6 LN - 12OZ",24,1.831666667,43.960000008,13,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,66,30,30,30,30,0,315
13410,"ATHLETIC RUN WILD NA 4/6 CANS",24,1.998333333,47.959999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,12,6,6,6,0,12,6,18,0,18,12,12,12,6,6,6,24,0,6,6,0,36,12,24,12,18,314
20156,"BEER FARM HOP ENVY 4/6 CANS",24,2.831666667,67.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,0,0,0,0,6,42,12,6,0,36,18,6,6,6,0,6,6,0,0,0,12,12,6,0,12,18,0,0,6,6,18,0,0,0,315
49028,"FIREBALL CINNAMON WHISKY - 375ML",24,7.99,191.76,9,10,16,6,7,7,6,6,0,2,5,10,4,7,4,4,8,11,7,13,6,4,12,4,4,2,2,6,4,2,7,4,3,5,3,4,2,5,9,3,4,2,6,3,1,8,5,7,5,6,3,1,0,316
17922,"NAVY HILL TEQUILA SODA VARIETY PACK 4/6 CANS",24,3.498333333,83.959999992,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6,6,12,6,6,12,12,12,18,0,12,18,12,18,24,6,6,0,0,0,18,0,0,6,0,0,0,0,24,0,0,6,0,0,6,6,6,0,309
15077,"BEER FARM PHILSNER 4/6 CANS",24,1.998333333,47.959999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1880,"MIKES LEMONADE 4/6 NR - 11.2OZ",24,1.99,47.76,0,12,0,12,0,0,6,0,0,6,12,0,0,0,0,0,6,18,0,12,0,18,6,6,6,6,36,6,6,0,36,6,0,0,12,6,0,0,6,6,6,0,0,12,6,0,0,0,0,0,0,12,0,308
47466,"DON JULIO TEQUILA - 70TH ANIVERSARY - 750ML",6,62.99,377.94,1,2,2,1,3,3,4,2,5,1,11,7,0,6,3,1,0,7,3,3,6,6,3,2,7,4,4,6,8,8,5,1,2,4,9,8,6,0,7,5,5,4,15,4,9,8,8,10,3,7,10,21,10,349
38237,"JOSE CUERVO GOLD TEQUILA- SQUARE - 375ML",12,12.99,155.88,6,7,2,7,4,11,4,9,0,2,0,4,3,4,6,5,8,5,11,6,4,12,7,5,11,5,3,6,4,4,1,10,4,5,3,7,5,4,6,6,6,8,6,1,4,5,5,6,2,6,4,4,2,300
26751,"JACK DANIELS BLACK - 200ML",48,7.99,383.52,5,4,5,5,6,11,10,11,7,4,2,3,4,6,5,3,7,9,5,7,3,5,8,4,1,4,9,0,2,4,3,3,3,2,3,3,1,4,8,9,4,5,5,9,7,4,5,5,9,6,5,8,2,328
84301,"SUTTER HOME S/BLC - 187ML",24,2.99,71.76,0,25,1,0,1,8,6,4,1,5,13,0,16,1,0,5,8,12,5,0,0,0,0,10,2,13,9,16,21,6,6,6,0,1,4,2,21,4,0,2,2,0,0,1,0,0,4,0,22,0,8,1,0,299
81756,"BAREFOOT CEL MERLOT - 187ML",24,1.99,47.76,0,0,32,0,1,6,0,0,1,4,0,0,1,4,0,6,2,4,0,7,6,7,22,4,19,2,6,1,23,23,7,10,1,6,6,6,4,2,6,2,3,1,5,0,8,9,2,2,3,2,1,1,4,298
88581,"HIGH NOON SUN SIPS END ZONE PACK -  8PK   - RTD - 355ML",24,2.49875,59.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
411310,"JOSH CELLARS CAB - 750ML",12,17.99,215.88,9,7,5,9,-1,5,4,7,0,10,9,4,6,1,11,11,4,6,9,8,2,3,9,7,11,4,1,1,4,-6,5,2,1,4,3,6,7,7,8,4,3,9,5,6,5,3,5,13,2,5,6,1,1,301
30619,"GORDON'S GIN - 1.75L",6,20.99,125.94,5,4,4,6,4,2,5,6,2,3,5,6,4,3,3,7,5,8,2,4,6,2,7,3,3,6,5,2,6,2,6,4,6,6,6,15,8,8,10,6,7,3,6,3,8,6,6,5,5,5,3,5,2,296
241470,"99 SCHNAPPS PEACH - 50ML",120,1.09,130.8,1,1,1,0,1,1,0,0,0,2,0,1,13,9,9,10,6,5,3,8,12,10,8,11,1,0,5,5,2,2,1,6,11,12,8,19,11,6,20,4,5,6,8,4,2,2,2,0,7,1,6,0,0,389
26187,"STELLA ARTOIS LOOSE NR - 11.2OZ",24,1.91625,45.99,0,2,11,0,0,7,1,10,0,1,3,2,5,3,6,10,5,1,3,8,6,14,8,8,10,1,13,1,8,8,6,10,6,4,9,6,11,2,1,10,6,1,3,3,5,2,1,0,5,1,4,3,13,293
18821,"BUCHANAN DELUXE 12YR - 750ML",12,38.99,467.88,3,3,4,5,5,5,1,3,1,4,10,2,1,5,5,8,1,3,3,11,10,5,4,4,4,4,5,4,8,2,4,6,4,2,3,4,7,7,7,6,8,6,10,3,3,4,11,7,5,0,9,13,4,317
20157,"BEER FARM ROXIE HAZY IPA 4/6 CANS",24,1.998333333,47.959999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,6,6,6,0,18,6,18,12,6,6,6,6,6,0,6,12,6,12,0,0,0,0,24,0,12,12,0,12,0,0,6,12,6,290
23772,"FLYING DOG RAGING BITCH BELGIAN IPA 4/6 -NR",24,2.165,51.96,0,12,6,0,0,0,6,0,6,12,0,6,12,6,0,0,0,0,6,6,6,6,18,12,0,12,6,0,6,6,0,12,0,0,0,12,12,0,0,18,6,12,0,6,0,6,6,6,0,0,18,0,0,290
30960,"CORONA NON-ALC  4/6 NR",24,1.831666667,43.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
61034,"DOGFISH HEAD 90 MINUTE IMPERIAL IPA 4/6 NR",24,2.331666667,55.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
21164,"BOGLE CAB - 750ML",12,11.99,143.88,6,1,0,6,6,9,3,0,0,6,6,0,3,9,7,1,10,5,6,13,1,2,13,1,0,5,6,7,5,5,7,7,5,9,1,7,3,5,2,1,10,4,7,7,2,7,5,7,10,4,3,4,4,287
167857,"SCOTTY'S VODKA 375ML",24,6.99,167.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
97845,"SPATEN PREMIUM LAGER 4/6NR - 12OZ",24,1.998333333,47.959999992,0,12,6,6,12,0,6,6,18,12,6,6,6,0,6,0,6,0,6,6,0,12,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,14,0,18,18,0,6,12,0,24,286
29505,"JAMESON IRISH WHISKEY - 750ML",12,29.99,359.88,0,2,7,3,11,4,8,5,7,2,8,7,4,7,3,6,4,3,8,6,4,1,0,3,5,5,8,2,3,4,3,6,3,3,2,6,4,0,4,6,2,8,4,5,6,4,7,9,6,9,14,7,2,302
96008,"ASAHI DRY 4/6 NR - 12OZ",24,1.99,47.76,6,0,18,0,0,6,0,12,0,6,0,12,0,6,12,0,6,0,12,6,6,0,6,0,6,6,0,0,6,0,0,18,0,6,0,12,0,18,6,6,6,0,6,6,12,12,0,0,0,0,6,6,6,284
71814,"TITO'S HANDMADE VODKA - 50ML 4/PK",60,2.49,149.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12,20,8,12,16,16,4,0,12,12,0,0,0,0,0,1,24,24,0,36,8,0,0,0,8,8,4,1,0,0,0,320
9997,"HOEGAARDEN 4/6NR - 12OZ",24,1.998333333,47.959999992,0,12,18,6,6,0,6,0,0,0,0,0,0,0,30,6,0,12,6,18,0,18,6,6,19,1,0,0,6,6,6,0,1,0,0,0,0,0,1,0,7,0,6,12,0,6,6,6,0,6,12,6,0,283
13587,"BACARDI RUM - LIMON - 50ML",120,1.19,142.8,9,7,2,3,1,2,10,13,53,13,4,0,9,5,10,11,2,4,2,0,2,1,1,0,4,2,5,10,7,6,9,1,10,9,2,7,0,0,0,0,0,8,0,0,0,0,1,4,0,5,2,1,0,378
42272,"FEVER TREE GINGER BEER 3/8PK CAN - 150ML",24,1.332916667,31.990000008,8,8,0,0,16,0,0,0,0,16,0,8,0,8,0,0,32,0,0,0,8,8,8,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,24,16,0,0,0,0,8,32,16,8,281
10430,"STONE IPA 4/6 NR",24,2.165,51.96,0,0,6,0,12,6,6,12,0,6,6,0,0,6,12,6,15,1,12,12,6,0,6,0,0,0,0,0,0,0,0,18,0,6,0,6,0,24,6,0,6,12,0,0,6,18,0,6,6,0,0,6,6,282
85704,"LA MARCA PROSECCO -  3 pk-187ML",24,6.66625,159.99,3,0,0,0,0,0,0,0,0,0,9,3,12,3,3,6,12,6,9,6,3,12,6,9,6,0,15,9,0,3,15,0,9,6,9,6,3,0,6,9,0,6,9,0,6,9,3,0,0,3,0,9,12,286
23221,"JOHNNIE WALKER BLACK LABEL - 50ML",120,4.69,562.8,0,0,0,0,5,3,2,5,1,10,7,3,1,5,3,6,5,3,3,3,9,4,3,7,9,7,5,8,3,2,0,0,6,1,3,9,12,3,8,10,1,7,4,6,18,6,6,3,6,5,6,6,4,377
60269,"7 LOCKS REDLAND LAGER 4/6 CANS",24,2.831666667,67.960000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
13865,"CUTWATER VODKA MULE 6/4 CAN",24,3.2475,77.94,4,0,4,8,4,0,8,4,8,4,4,8,4,4,0,20,8,8,12,8,4,4,0,4,0,8,8,0,0,12,0,4,4,0,8,4,4,4,16,4,8,4,0,12,4,4,0,4,0,0,8,0,0,279
41808,"JAGERMEISTER LIQUEUR - 50ML",120,2.19,262.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
337107,"SUTTER HOME SWEET RED - 187ML",24,2.99,71.76,0,8,1,0,0,8,0,0,8,8,0,0,0,1,0,18,1,13,5,4,0,16,0,8,0,4,0,0,2,0,19,2,1,7,0,0,20,10,2,2,8,13,0,36,1,0,0,0,0,0,20,4,0,277
35254,"SMIRNOFF VODKA - 1.75L",6,23.99,143.94,8,5,5,5,6,4,6,4,6,4,3,4,2,4,4,4,6,4,4,3,2,5,3,4,2,12,7,5,5,3,7,8,7,3,2,4,3,4,8,6,4,5,4,3,8,4,3,4,6,7,4,3,3,279
241466,"99 SCHNAPPS APPLE - 50ML",120,1.09,130.8,5,8,0,0,1,0,0,0,0,0,0,0,3,11,3,5,0,6,21,13,11,10,6,3,4,0,1,5,8,4,14,10,2,11,3,6,4,4,3,0,2,4,5,2,2,7,2,0,2,5,21,5,6,369
73927,"HIGH NOON SUN SIPS POOL PARTY PACK -  8PK   - RTD",24,2.49875,59.97,0,16,0,0,0,8,8,0,0,0,0,8,8,16,0,8,0,0,0,8,0,0,0,8,24,8,8,0,0,8,0,16,0,0,0,0,0,8,0,0,8,0,8,0,16,0,16,16,0,16,0,8,0,274
248077,"SURFSIDE LEMONADE VARIETY PACK 3/8PK 12OZ CAN",24,2.24875,53.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
11770,"JIM BEAM WHITE - 750ML",12,17.99,215.88,4,6,14,5,5,2,11,3,6,4,7,7,6,3,3,3,3,7,4,1,2,5,7,3,0,3,2,6,6,4,2,8,9,2,5,3,2,3,4,4,4,3,10,7,3,3,4,8,2,6,5,6,2,277
93211,"SIERRA NEVADA CELEBRATION 4/6 CAN",24,1.800833333,43.219999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,18,30,84,36,6,272
79375,"FREIXENET CARTA NEVADA BRUT - 750ML",12,12.99,155.88,0,0,0,1,0,12,0,12,0,12,0,0,0,0,18,0,6,1,0,11,0,24,1,29,3,3,0,0,0,0,0,0,0,25,1,0,0,0,21,0,0,24,0,0,0,1,0,2,0,0,1,33,4,270
22012,"GREY GOOSE VODKA - 750ML",12,28.99,347.88,5,5,5,5,3,1,6,7,2,9,5,16,4,9,4,4,5,5,5,8,6,3,5,12,6,4,6,2,2,5,2,3,2,6,4,0,7,1,5,4,1,3,1,1,2,3,3,5,6,4,5,9,1,283
379464,"DOGFISH HEAD TROPICAL BAR CART VARIETY 3/8 CAN",24,2.49875,59.97,0,0,0,0,0,0,0,8,0,8,0,0,8,0,0,16,8,8,8,24,8,24,0,8,16,0,8,0,0,0,16,0,0,0,0,0,16,16,0,8,8,0,0,8,0,0,0,0,0,8,0,8,0,266
379041,"SURFSIDE STARTER PACK 3/8PK 12OZ CAN",24,2.24875,53.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,8,8,0,8,0,24,0,16,0,24,16,8,0,0,0,0,8,16,8,24,16,8,0,8,0,8,8,0,266
18886,"CUTWATER STRAWBERRY MARGARITA 6/4 CAN",24,3.2475,77.94,4,0,0,4,0,0,4,16,4,12,4,8,4,4,8,0,4,0,16,0,4,8,0,8,8,16,4,0,12,12,4,0,8,0,8,4,0,4,0,0,12,4,0,4,0,0,0,4,0,4,8,8,0,263
68535,"GEKKEIKAN SAKE - 750ML",12,9.99,119.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
72646,"JOSE CUERVO SILVER TEQUILA - 750ML",12,20.99,251.88,2,2,4,5,1,5,10,3,4,4,9,4,4,2,3,5,6,4,4,7,4,6,5,9,7,6,9,4,5,5,1,4,4,2,4,1,8,3,7,9,5,3,4,7,3,4,2,2,3,3,4,3,1,268
241601,"DOGFISH HEAD BAR CART VARIETY PACK - 3/8 CAN",24,2.49875,59.97,0,8,8,0,16,0,0,16,0,0,0,0,0,16,0,0,0,8,16,0,24,0,32,8,8,0,0,0,0,0,0,0,0,8,16,0,0,0,8,8,0,0,0,8,8,16,0,0,0,0,0,0,0,258
42547,"TANQUERAY GIN 94.6 - 50ML",120,2.29,274.8,1,5,8,13,4,0,11,9,1,0,0,2,8,7,10,8,7,9,5,7,7,1,11,12,6,3,4,10,2,11,16,4,1,1,2,4,3,0,1,4,5,5,4,0,0,0,0,0,0,0,0,0,0,354
27502,"JOHNNIE WALKER BLACK - 750ML",12,39.99,479.88,7,5,0,5,3,4,3,2,7,3,3,5,4,4,2,0,5,6,14,2,2,4,8,9,7,3,4,6,5,5,2,4,1,3,2,1,8,7,3,5,2,7,2,13,1,0,8,1,0,1,8,11,3,282
26075,"HOFBRAU ORIGINAL 4/6NR - 11.2OZ",24,2.665,63.96,0,0,0,12,6,0,6,6,6,12,0,0,0,6,0,12,6,6,6,0,0,0,12,0,0,0,18,6,6,6,6,12,0,0,12,6,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,6,6,255
244014,"POST MERIDIEM OLD FASHIONED - 24/100ML",24,4.99,119.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
72907,"NOBILO MARLBOROUGH S/BLC - 750ML",12,13.99,167.88,2,3,3,0,6,1,4,0,2,5,6,7,3,0,5,3,2,0,6,4,2,4,0,13,5,3,9,7,9,9,2,1,9,3,7,13,8,1,1,5,8,2,6,0,6,6,4,6,1,1,0,8,4,251
18546,"PLOMARI OUZO - 750ML",12,20.99,251.88,6,11,2,12,10,8,9,10,6,6,5,4,4,2,7,10,6,16,21,4,3,1,2,1,1,0,1,6,2,1,2,4,2,2,3,3,2,0,3,2,1,1,5,2,1,2,2,5,2,2,0,1,0,257
337509,"CROWN ROYAL APPLE - 50ML",60,2.79,167.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
13409,"ATHLETIC UPSIDE DAWN NA 4/6 CANS",24,1.998333333,47.959999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,18,6,12,12,0,0,0,0,24,12,6,6,12,6,6,0,0,0,6,6,36,0,12,12,6,248
348402,"SVEDKA VODKA - 50ML",120,0.99,118.8,1,1,0,5,11,0,17,11,24,6,6,6,0,0,3,2,5,4,4,2,0,3,1,4,6,2,2,1,0,0,3,2,2,3,2,2,0,0,4,7,7,16,2,2,9,4,9,1,20,0,0,0,0,343
80292,"SUTTER HOME MER - 187ML",24,2.99,71.76,2,1,5,12,8,5,6,15,9,30,2,2,4,1,5,5,12,5,1,0,0,4,0,6,20,0,8,0,2,1,5,4,0,1,2,0,0,0,1,2,12,0,4,0,1,0,0,0,16,0,1,0,1,248
77324,"FOUR ROSES YELLOW LABEL - 750ML",12,22.99,275.88,0,2,1,3,4,1,7,1,1,2,3,2,2,0,6,7,2,1,1,3,3,4,6,3,5,6,4,0,1,6,5,3,5,4,2,4,6,6,6,4,3,10,4,8,4,5,10,11,8,6,7,7,5,255
35220,"SMIRNOFF VODKA - CITRUS TW - 50ML",120,0.99,118.8,5,4,3,5,3,13,4,7,27,5,0,0,0,0,0,0,0,0,0,0,8,1,11,7,6,0,9,4,3,10,0,0,0,0,1,0,0,0,0,9,3,10,8,0,8,6,6,5,4,10,4,9,2,341
131172,"SUTTER HOME P/GRIG 24/CS - 187ML",24,2.99,71.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
13860,"CUTWATER TROPICAL TIKI RUM MAI TAI 6/4 CAN",24,3.2475,77.94,8,4,4,0,0,0,0,12,4,0,8,0,4,12,0,8,0,4,4,4,4,0,8,8,8,4,4,4,0,12,4,4,0,4,4,0,4,8,8,8,4,0,0,4,8,0,12,0,4,4,0,12,0,247
38032,"BACARDI RUM - GOLD - 750ML",12,13.99,167.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
23886,"HEINEKEN LOOSE NR - 12OZ",24,1.707916667,40.990000008,1,1,16,1,0,0,2,2,4,1,0,2,6,0,3,2,2,3,6,6,5,8,12,4,6,0,5,1,2,6,1,13,5,5,2,9,6,12,8,4,4,2,2,2,7,4,2,9,3,0,5,2,5,245
19169,"SILVER BRANCH COSMIC SERIES 4/6 CANS",24,2.498333333,59.959999992,0,0,0,0,0,0,0,0,12,12,24,24,0,0,0,0,24,0,0,36,12,0,0,0,0,0,24,12,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
29488,"BOLD ROCK APPLE 4/6 NR",24,1.66625,39.99,0,0,0,0,0,0,0,0,6,12,0,12,6,6,6,6,0,0,18,0,0,0,12,0,12,0,0,0,0,0,0,6,6,12,0,0,6,6,0,6,0,6,18,6,0,6,6,6,0,6,0,12,12,242
72753,"CYT FRONTERA CAB/MER - 1.5L",6,10.99,65.94,11,2,1,3,5,10,3,7,6,5,6,1,5,2,9,5,2,0,1,0,1,7,4,3,5,8,3,3,1,3,7,1,4,5,1,1,11,5,1,3,4,1,8,0,7,2,6,0,4,10,7,5,0,232
74811,"JOHNNIE WALKER DOUBLE BLACK LABEL - 750ML",6,44.99,269.94,2,12,6,2,1,5,9,6,7,5,3,0,0,3,3,1,2,4,13,4,6,10,3,2,2,2,3,4,7,1,3,3,2,5,3,4,7,6,7,2,8,4,2,1,1,2,1,6,4,3,3,2,6,264
18007,"OLD OVERHOLT RYE - 750ML",12,16.99,203.88,1,3,3,1,1,0,4,3,0,4,5,8,3,2,2,7,1,7,1,8,0,4,0,5,0,0,3,1,0,9,8,6,9,3,3,8,1,8,5,10,6,8,9,8,2,4,3,4,6,0,8,4,4,242
77132,"TEREMANA REPOSADO TEQUILA 750ML",6,35.99,215.94,3,1,3,1,2,1,2,6,2,9,5,3,6,1,2,8,2,4,6,5,6,6,0,4,7,5,4,4,10,6,10,3,1,5,1,4,6,1,1,7,5,2,8,4,3,1,1,7,2,5,5,5,1,254
14181,"DEVILS BACKBONE ORANGE SMASH RTD 6/4 CANS",24,3.2475,77.94,4,8,4,4,0,0,8,0,0,0,0,4,4,0,0,4,4,8,4,4,8,4,4,8,8,12,4,0,8,8,0,4,4,16,0,0,4,12,8,0,4,4,4,0,8,0,4,8,4,0,4,0,0,239
32085,"BOMBAY GIN - SAPPHIRE - 750ML",12,26.99,323.88,4,5,0,5,7,0,2,3,7,9,3,4,5,2,6,3,4,5,4,6,5,4,1,3,2,3,5,4,4,5,1,4,2,4,4,3,8,5,4,4,4,7,4,6,6,3,3,6,0,2,8,1,2,250
241458,"99 SCHNAPPS LONG ISLAND ICED TEA - 50ML",120,1.09,130.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
5673,"FLYING DOG SNAKE DOG 4/6 NR - 12OZ",24,1.998333333,47.959999992,0,0,0,12,0,6,0,0,0,0,0,0,6,0,0,6,6,0,6,6,12,0,6,6,0,18,0,30,6,6,0,0,12,6,6,0,6,0,0,6,0,6,0,6,0,6,0,12,0,6,0,0,6,236
18958,"DENIZENS HIKE THE ALPS: DUNKEL 4/6 CANS",24,1.998333333,47.959999992,0,6,12,12,0,0,18,6,0,18,0,0,24,6,24,6,18,0,12,18,0,6,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
29041,"ATLAS DISTRICT COMMON 4/6 CAN",24,2.165,51.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
71905,"NEW AMSTERDAM VODKA - PEACH - 375ML",24,6.99,167.76,2,1,0,4,5,3,4,4,5,8,1,4,4,3,9,5,2,6,6,3,4,5,4,3,1,3,1,4,4,2,2,4,3,4,5,0,11,9,4,8,3,6,5,8,2,4,3,5,3,6,1,0,1,238
24856,"FERNET BRANCA 6/CS - 750ML",6,26.99,161.94,16,6,2,3,7,2,10,0,0,12,2,0,0,0,6,2,4,4,4,6,4,1,1,4,3,2,1,1,0,2,0,2,11,1,0,6,2,8,2,1,2,4,1,15,0,3,3,18,0,5,0,14,3,239
301921,"WYCLIFF CAL BRUT CHAMP - 750ML",12,6.99,83.88,2,6,5,6,2,2,4,1,4,2,10,0,4,2,2,5,5,3,2,3,4,4,7,4,2,8,3,9,4,6,2,5,2,4,5,1,2,10,1,5,8,2,2,0,7,5,1,3,1,5,2,7,4,224
96210,"SINGHA BEER 4/6 NR - 12OZ",24,1.998333333,47.959999992,6,18,6,0,6,6,0,0,18,0,6,0,0,0,0,18,6,0,12,12,0,0,0,0,0,0,0,0,0,6,0,6,6,6,6,30,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,6,0,230
69442,"BLANTON'S BOURBON (HAL) - 750ML",6,76.99,461.94,0,18,0,0,0,12,0,0,0,0,12,0,0,0,18,0,0,0,24,0,0,0,0,12,0,0,0,10,8,0,0,17,1,0,0,0,18,0,0,0,18,0,0,0,16,2,0,0,0,18,0,0,0,287
73513,"NEW AMSTERDAM VODKA - 750ML",12,11.99,143.88,1,4,2,1,2,6,4,4,4,3,7,7,4,2,3,7,6,4,5,3,4,4,3,1,3,2,3,3,6,6,2,3,1,4,7,4,2,4,2,4,5,4,5,4,7,3,5,4,3,4,3,5,4,227
38520,"JOSE CUERVO GOLD TEQUILA - 750ML",12,20.99,251.88,1,4,3,4,3,3,4,4,8,6,7,1,4,2,6,3,3,5,2,10,3,2,1,9,5,4,5,3,3,3,11,3,4,2,1,4,3,4,1,5,4,1,2,7,4,1,4,2,4,5,3,5,2,236
26565,"JACK DANIELS BLACK - 750ML",12,25.99,311.88,0,0,0,6,5,8,1,6,4,2,2,1,0,0,0,0,0,2,4,6,3,4,3,0,2,2,9,3,0,4,7,-1,3,4,2,4,2,9,4,6,7,10,1,8,9,3,10,11,4,3,5,10,4,240
242155,"ESPOLON REPOSADO TEQUILA  - 750ML",12,31.99,383.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
